NAME	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells
RP6.206I17.2	3.58292480072735	1.56078235868425	1	10.2527480661756	1	1
RP9	10.3466918154211	5.23007228012229	11.3264088563173	14.3587614707879	69.7161436874822	1
RPPH1	4.15489239203892	32.2720703560563	6.27103670749963	19.8123747801304	1	1
RPS6KL1	1	1.7544596107592	6.1074175696383	1	1	1
RPUSD2	8.71249937445042	2.26099274053625	6.07717119480574	15.014047919246	47.5804386926367	18.1704019035505
RRAGB	6.93583965618294	5.59132663692415	1	16.2263566633931	1	1
RRAGC	17.3554641456542	24.9742450945581	11.1715996988519	1	30.8849933424585	1
RRAGD	1	14.5756749840874	2.583320666768	1	1	1
RRP12	3.05494089989972	18.9538890637999	6.41827276610378	1	1	6.27442851567033
RTKN2	7.56943896991197	3.46156269846349	19.2466006765187	1	1	1
RTN1	3.01153009047863	27.024266294883	1	5.88782442934649	1	1
RXRA	18.5508831502247	105.402002355204	2.96317862177008	9.15318198309847	11.9289617486339	1
S100A12	192.554410739126	3026.07727765221	101.074232638882	142.079024573833	21.7491417625412	79.3471241983259
S100A8	828.16640059605	15967.3009589101	1176.02862036159	482.286292486827	295.601057890526	909.156132589765
S100A9	1599.13257113401	26425.0371118807	1864.610967064	1007.99645273961	592.983733415026	1146.91618709428
S100B	1	1.55339148740011	14.0090015960892	5.54194486078939	1	110.166302935501
S100P	4.21644475889971	52.9768070195135	4.91775841534508	1	1	1
S100Z	4.76650726268782	32.2004566855447	2.87425966743136	1	1	9.39271176909971
S1PR5	70.7193882299534	3.4212463610854	2.583320666768	145.990404546123	1	116.376323380892
SAC3D1	3.52896934383361	14.140223431559	12.6365615680712	6.00312695434646	50.2063806848008	11.5669149891689
SACS	16.6834418819096	2.23818858198953	4.47391670096337	1	1	9.39271176909971
SAG	5.54778185832799	2.7946810702887	1	1	1	35.6868246900465
SAMD10	9.5252685636404	1	5.70574948472043	20.499353043413	1	15.8683408418454
SAMD3	140.343599013587	3.46473918313191	24.120031425964	223.901257557536	1	244.776483750947
SAMD4A	4.19924069006359	21.8683551540805	1	1	1	1
SAP30	15.1654018353934	71.930027002751	4.09747122449233	20.9858006993483	7.70465973851828	1
SASH1	1	13.3613966010666	1	1	1	1
SAV1	5.43289919531601	8.96258153842158	11.5912722709531	10.2527480661756	38.2859747899409	12.9551442985917
SCARB2	6.02172934956864	22.0827929979782	1	17.9492488748001	1	1
SCN1B	1.79663247520083	16.0277742138322	1	1	1	1
SCNN1A	11.1060076885642	1	1	14.8168653545112	1	1
SCRG1	10.9267515803206	13.0571021975037	2.91974690056863	5.88782442934649	1	1
SCRN1	1.79663247520083	6.11345610173482	4.54401309867242	1	10.8546440009855	1
SCYL2	19.1526475333578	29.5359478266031	12.6773286745469	8.65304170142422	3.97220983801457	71.4775437610193
SCYL3	7.21005302951293	4.10913556003995	8.43553545016332	29.541833606857	1	9.69209975053674
SDPR	27.7422917135055	181.353314990807	13.3781462045897	34.1082361576532	1	23.4891407711713
SEC14L2	1	1	3.31816327287564	6.92571523382873	1	1
SEC24A	7.33376402928732	13.4650271755111	3.09890017630762	1	1	31.7445905381414
SECTM1	2.87194283611596	36.18054042609	1	5.88782442934649	1	1
SEL1L3	28.8238231444868	3.42528977381026	17.5122559128389	25.1812017382854	99.9049101522784	32.7909967012339
SELO	7.28494242280832	25.3400238580113	1	1	12.1358574610245	1
SEMA4A	4.78016490131778	36.521045312317	1	8.65304170142422	1	1
SEMA4B	1	21.60412945353	1	12.4347135032532	32.9416789192326	1
SEMA4C	3.5633927015083	1.81928934841918	6.1062309771953	1	1	13.0957011877979
SENP1	4.46042314054163	8.02649288379588	1	9.33000133280022	1	34.851957980255
SEPT5	6.24669267248534	30.1841457329848	1	4.88379679975144	1	1
SERF1A	3.18755195435892	1	3.31493270490627	1	24.7114624596067	1
SERINC5	5.757793846757	6.41283322364366	78.9506244423715	5.88782442934649	12.1358574610245	1
SERPINA1	33.0722401725653	386.525171906605	4.77018829767876	15.6634732880395	1	5.408646237
SERPINB8	2.26950533420877	22.7982815858843	1	5.88782442934649	9.298755186722	1
SERPINH1	6.0710706683683	1	3.56856792064152	17.5617813003498	1	1
SESN1	24.6105055714234	11.1297456132081	39.9427135245398	21.0467758102239	124.282644548221	7.81328863815986
SESN2	11.6775575963047	6.38636598373884	2.00266508379272	21.2460992582546	1	24.9102885971834
SESN3	12.0391305905024	15.4479203259783	47.6491912261508	15.9429123898671	12.1358574610245	1
SESTD1	4.95446177619034	28.6114026235566	1	1	26.6419145907023	1
SETD1A	7.36944563869433	8.26003480941104	1	1	1	14.1007459875367
SETD7	4.1164824603346	28.0638987780134	3.81206940187284	1	6.19008693395616	1
SFMBT2	9.93487320736233	3.32371479277709	8.3736747154468	15.0549543768601	1	40.6726519433667
SGCE	13.0612468796677	1	1	1	1	1
SGK1	8.47634594700145	79.0842155733331	12.1129836175856	1	1	1
SGMS2	9.21374955562211	51.9439302218738	1	4.88379679975144	1	1
SGOL2	8.91690198898368	4.58365434316089	3.6505372639034	23.8252853047549	1	1
SGPP2	1	1	8.45378652355397	1	1	15.8683408418454
SGSM2	10.3770838992094	8.8683361077007	14.4353447938292	9.35568479014698	1	1
SH2B2	1	15.4466377810313	1	6.83080179355463	15.4706422411889	13.6449426551851
SH2B3	21.8834458135384	65.4169432759211	1	6.97360859721749	1	1
SH2D1A	127.016735846307	3.48658870784166	37.4622485573877	47.4150867255235	1	66.7285516906442
SH2D1B	1	1	1	8.06349374527629	1	134.700162176003
SH2D2A	57.1124178610504	2.71534750810145	18.2974991973897	70.4338603265197	1	125.793253315771
SH2D3A	20.1607514757924	1.32695509337184	31.7318706964756	1	15.9142431021626	1
SH3BGRL2	2.83115304044651	42.6830042451275	2.6120763866275	5.07659099154922	6.5540127742294	1
SH3BP2	29.5168486649032	57.6469103629951	13.5942655457641	32.4755357046196	21.935189655776	117.528733057475
SH3TC1	11.0963715313803	29.6429360349469	3.13473599719922	1	19.179188618944	1
SH3YL1	14.0846853254661	5.66268753318127	99.4689246039978	8.50469043151971	18.500239247142	13.0957011877979
SHF	7.56943896991197	2.36933591316219	1	1	1	1
SHISA9	5.98407942806166	1	1	1	1	1
SHMT1	12.4935602013827	3.00557092605324	3.63970646464113	1	8.642338555598	1
SHMT2	20.8388379228564	16.4006025538412	17.0510837043748	15.5744526677201	83.7619974825617	25.2553363698194
SHROOM1	4.02555382762815	15.891510583638	18.6183961462137	9.26227774472866	1	1
SIDT1	17.9914148983164	3.36922084807355	1	1	22.7421478563354	1
SIDT1.AS1	37.8652446126598	1	12.6719457384692	7.68225860340795	29.3943900332665	18.5745304760576
SIGLEC10	3.15090768304224	20.8155636858082	1	1	9.45844787481496	1
SIGLEC5	1.79663247520083	13.8857333826502	1	1	1	1
SIGLEC9	2.76799799878044	24.2733229386521	1	8.36642823993929	1	11.5669149891689
SIK2	6.29418047313912	7.52528076882998	1	1	1	1
SIMC1	9.70006295155203	5.42201379589436	7.87606806090294	9.27910519431061	24.2803637111805	1
SIPA1L3	3.51396507599716	7.32901310898867	2.70147892548203	1	16.328774727271	1
SIRPA	7.49726773630841	48.3207496827017	1	1	1	5.408646237
SIRPB1	11.3082373974992	63.5904067020054	3.20017161338585	1	1	1
SIRPB2	1	17.3067627001251	1	1	1	1
SIRPG	33.5512219787685	1.52752020138611	37.6557970316867	1	1	9.69209975053674
SIT1	128.693012729325	5.94330191699204	63.7354935734372	136.903640369169	54.8994465127954	1
SKP2	3.47794627812469	4.99775652594434	3.0671834625323	12.4589882307994	26.8884368180841	1
SLAMF1	7.96281166396033	1	19.9979139493421	1	12.8518518518518	1
SLAMF7	38.4545707479287	5.73965356768346	3.89179482137384	48.1065126814153	1	37.4253008340161
SLAMF8	5.47474810151354	2.24110053348707	1	1	1	1
SLC10A3	23.8575086204036	10.1523107688457	13.016335508574	37.4501129900915	1	11.673497705198
SLC11A1	17.5422975788084	244.932584164781	12.0396551668577	28.1783152580454	1	15.8683408418454
SLC15A3	2.25501474090415	36.6160072720331	9.98209202364996	1	18.0068027210884	1
SLC16A1	10.235291772883	5.12845064175421	17.9245746522993	6.95029126675751	1	1
SLC16A10	1	1.55402337313807	9.62246743373397	1	1	1
SLC16A5	1	13.9804879722418	5.15255543828645	1	1	1
SLC16A6	4.83812331122575	19.553857799237	1	1	1	1
SLC17A5	8.88084401393865	9.74081881809687	2.52998776009792	29.8864656302535	1	24.95281358462
SLC1A5	14.1361933733809	18.1702572842334	4.74665219732506	22.5665734943162	6.19008693395616	52.9365849816825
SLC1A7	1	1	1	65.2555511681383	1	12.9551442985917
SLC20A1	65.9415022855373	48.293037879601	24.8845617882727	128.740019701237	7.17188705446692	43.0254692720064
SLC22A15	1	21.409952269435	1	1	1	10.7465886939571
SLC24A4	1.67802034332238	35.094616263177	6.30470208793074	1	8.69526741054252	1
SLC25A14	1.5499757460696	4.43716087166314	4.83743828920144	1	1	17.3637905355917
SLC25A19	8.22967446042781	4.82225502797552	5.72072174775994	8.50469043151971	25.1494015117354	1
SLC25A23	11.7884374312366	1	3.20017161338585	1	1	16.1171579743008
SLC25A29	3.43242717313043	9.87623537563642	3.09890017630762	13.3904052040154	1	1
SLC25A35	7.92774706074749	4.52741312166727	1	1	1	11.5278672646495
SLC25A4	26.36872231867	1.52963156180403	2.79443008900373	16.6781548491095	1	37.2422526704199
SLC25A42	22.3203109688372	1	9.01911589578916	17.1419631156766	1	17.2514423155055
SLC25A53	26.5280636678448	5.62847109336716	6.39699180988208	10.6062402136428	1	45.2060028165963
SLC26A6	5.81232711302953	7.73553712683499	1	8.93178663493952	1	16.5677414575595
SLC27A1	7.75840424567278	18.0839240785558	2.79443008900373	1	1	1
SLC29A2	3.54186450845424	1	3.82711086232536	15.5863759601938	8.3542930685788	1
SLC2A11	3.79781322918008	2.47970854818357	19.9169637961729	6.92859598989768	22.2176185287224	12.3785060021619
SLC2A6	3.01057562780224	35.7698054729855	1	1	43.6789142243495	9.69209975053674
SLC2A8	11.1402241152849	3.76160375839008	1	1	6.19008693395616	29.2941459412048
SLC31A2	9.2705007252834	52.8495033347746	3.87392658841922	1	1	5.408646237
SLC35B2	6.36161327501108	4.34922406100493	5.13781952274462	35.9972153766091	13.8853543444987	13.8289009480558
SLC35G1	6.26327135452972	2.51500387310924	1	1	1	1
SLC38A5	13.4236873604874	1	3.49847592968289	15.3967603263269	1	13.8289009480558
SLC39A7	11.7264968415441	7.95821006815936	1	39.3756158124627	1	33.0257500512903
SLC39A8	5.99318468157113	7.06492228336523	20.7146926740789	1	1	11.5278672646495
SLC40A1	12.2051725149281	49.4607314158744	40.7596659764241	9.26227774472866	1	1
SLC41A1	6.63617307636771	2.15067515864934	5.83155885790258	6.7093267561889	39.1343509033609	1
SLC4A1	3.09766739385803	3.49094018798046	1	8.03700054888605	1	1
SLC4A2	12.6115209225928	5.8701340483429	1	12.7670156999346	11.1755278555075	26.8426499877585
SLC4A4	14.3357044970361	1.57533757932467	1	8.76759359950288	1	25.1914023755957
SLC4A8	7.89974768665437	4.33193847045664	1	1	1	9.81729247400001
SLC52A1	4.97610926454164	1	1	1	1	1
SLC6A3	1	1	1	13.1651880326418	1	1
SLC6A6	20.4101268550448	73.5937518278807	9.45319232812531	21.2796241659886	6.19008693395616	1
SLC7A5	6.05747821005889	2.94037067981592	3.31493270490627	11.5155534580069	1	1
SLC7A6	8.92831596748164	13.2589634310822	17.3097746787906	1	18.0068027210884	39.2789008365478
SLC7A7	6.30531683156995	232.852842711238	9.43933127697082	8.76759359950288	7.6934404283802	9.81729247400001
SLC8A1	5.28778082759512	51.1063960646402	1	9.27910519431061	1	1
SLC9A3R2	2.93174749742112	2.10813555724978	1	9.27910519431061	1	22.7823870384424
SLC9A7	1	1.95000635423298	1	1	22.0861301566295	1
SLC9A8	6.0088578615709	3.87173602123145	1	1	1	18.3180352356187
SLC9B2	2.72387637737723	1	1	21.401517755702	1	1
SLFN12	1	19.8331571406192	4.47724490931345	1	1	1
SLFN12L	20.0393035715845	1.5400460335239	11.4412313069407	31.6046245637564	1	11.5278672646495
SLFN13	3.5924063233975	1	3.27240706991287	21.75810865203	1	47.0980997761725
SLFN5	98.0824744619082	7.12144027354934	82.3453487417191	92.5743543730132	1	123.00189793361
SLITRK4	1.65623170754115	12.5327723154419	1	1	1	1
SLX4	3.60756192959583	1.99904191879987	1	10.2527480661756	1	1
SMAD7	10.6413021809917	6.53329556297309	1	22.3830343319462	1	17.0960612938014
SMARCAD1	13.3766858467604	7.70181498863772	3.60423448527306	22.8620015543349	1	36.0209450426397
SMARCB1	46.3164485598428	23.1099142733926	30.4002023266271	50.9698173809456	156.921294715005	45.9151790381021
SMARCD3	1.67072230084578	36.3624393898746	3.96630280018985	1	1	1
SMC6	17.0032312747777	6.78442814411523	4.62984695833953	29.6331946191311	46.8669031918862	17.1850612403888
SMIM14	30.0735668571964	64.5726592473333	16.3286962181513	23.4363770635891	134.284777089694	38.9623659894653
SMKR1	8.86401339414543	1	3.21441763030741	9.12195934147154	1	32.742807218176
SMPD3	8.28889428084907	1	1	28.4902954394089	6.5540127742294	57.2445513090919
SMPDL3A	3.30235057867301	15.6681079609665	1	1	1	1
SMYD2	36.4453152507637	7.86797184759263	7.28206719782877	16.7183623130567	7.17951490807972	12.6872947418861
SNAPC1	16.8588802397883	1.86232468939065	6.4515077270106	12.6242088962717	7.17951490807972	16.1171579743008
SNHG7	75.1206820055932	46.0087056517929	83.239490584289	65.218425909359	246.977413150061	32.5836017939486
SNORD3B.2	3.35013207742275	25.2182223284022	1	1	1	19.9836171384095
SNTA1	2.97312602355913	1.97757157534682	4.50766424637834	8.65304170142422	15.560993184047	1
SNURF	4.02879780957342	1	1	1	1	1
SNURF.1	1	1	5.95984870009908	10.176163996403	11.9289617486339	15.4959049068638
SNX15	3.51769942697161	1	4.10156526010034	1	18.9935370823369	11.5669149891689
SNX2	52.6318781915883	88.1549017497404	48.7458960228098	29.0183314911482	237.66206948234	37.9800827390176
SNX22	4.59254612278771	1.75095653088121	3.79988128503351	1	52.930270933354	1
SNX29	9.57812749194542	13.5274633047678	10.4933695233741	8.67471488434205	30.8815616477361	1
SNX29P2	23.7361055244986	13.6503168828723	24.1323026919374	38.1004939134027	103.364684338173	12.9783431555747
SOCS1	44.9152897389312	2.66481594627306	48.2194778969947	70.9080977754984	13.3590486940648	94.3996049693058
SOCS2	15.3184350259265	3.66769194870279	48.7279548145737	22.1590616839653	1	34.8445016922621
SOCS3	10.8731351775117	28.8337760803758	37.3366232597511	1	10.0069804098176	1
SORT1	4.0137071698495	29.6785489659068	5.70574948472043	1	1	1
SOS1	23.9837929468872	20.5704938025257	5.28419371426395	15.262241791064	12.8063754427391	1
SOWAHD	1	9.89207642023546	1	1	16.7295406297369	1
SOX4	5.19691440508121	87.4051457171402	7.73691018351343	1	26.9504346697807	1
SOX6	10.3834368236908	1	1	1	1	1
SP4	17.3330071773817	7.47980046397915	13.710210113032	22.8436439254853	7.17951490807972	1
SPARC	11.5783707602984	127.494765968418	26.910338879565	13.2297729746477	11.1755278555075	1
SPATA20	16.2331262079977	7.26531306830688	3.28895806628822	1	9.45844787481496	1
SPATA41	1	1	4.82119848069149	1	1	1
SPATA5	10.0094247306696	3.2833219312749	14.184150498467	8.23746109864659	1	1
SPEF2	8.1703125619434	1.73602093832366	5.40321476249779	8.467925261004	1	1
SPI1	39.6334608509096	357.60856993334	16.4673963995227	22.9965334094015	53.3743740957656	27.4518774220001
SPIB	1	3.7259716326569	1	1	184.107564594481	1
SPINT1	1.54498882772903	19.9701769760694	9.19640345948838	1	1	1
SPINT2	9.14269107303253	66.6110329830114	43.0430639245881	8.50469043151971	75.3606214668676	1
SPIRE2	1	1	3.44952748614792	1	1	24.7538319884295
SPN	128.442166775547	73.5733043730268	62.2017526511627	175.068287048743	1	279.12340541888
SPNS3	27.0761721017367	7.7778931774975	17.7222892230012	8.36642823993929	1	1
SPOCK2	113.058426198825	2.64797485667417	130.714937641513	74.5361521811543	35.3572975791618	26.7008391116872
SPON2	144.564716944703	5.93238081432002	7.9638830819385	457.423644193931	1	885.584565190398
SPRED1	1	7.09711753629295	1	1	1	12.1088893332445
SPRY2	1.79663247520083	1.83511421439553	1	1	1	22.7823870384424
SPTBN1	13.0806890692073	6.63929283691052	29.1288500843367	1	8.3542930685788	34.8127783696742
SPTSSB	1	1	1	1	1	83.6792064880693
SRD5A3	12.6268820878939	10.8159064924903	3.45107651280442	1	6.19008693395616	1
SREBF2	12.6769990604496	10.1319347543144	19.4297307850048	1	9.45844787481496	1
SRSF10.1	5.9869980782895	1.90279351397028	10.487804632087	1	1	1
SSFA2	12.7711800591288	32.5827090068262	7.48688051175589	7.57064760302776	1	1
SSPN	1	1	1	1	30.242851670792	1
ST14	4.09718405670805	16.3589723636667	1	1	16.5702608018684	1
ST3GAL4	7.38949503519604	10.3734003756352	3.99990090941007	8.467925261004	16.5702608018684	37.8081541519264
ST3GAL6	3.45356321016858	24.8172080243916	2.99723582561735	1	1	1
ST6GALNAC1	1	1.35875880932256	9.10906233592691	1	1	1
ST6GALNAC3	1	11.9809316213154	2.583320666768	1	1	1
ST6GALNAC6	42.2112773181108	3.1505079232806	19.9721496362899	62.7535141188038	7.17188705446692	14.6265772763197
ST7L	16.3237460011789	9.81453164146894	4.09994854085422	7.46441661872224	7.70465973851828	1
ST8SIA1	3.10130827453172	1	13.5916454082987	1	1	1
ST8SIA6	3.14220835975391	2.36676439032058	1	10.9766677174866	1	1
STAB1	4.44694854515892	47.4831622125478	3.13787589202872	1	7.70465973851828	1
STAC3	1.65623170754115	26.9426580057423	1	1	12.8063754427391	1
STAG3	6.14233997038012	4.40807263497356	10.646334365901	12.5727484853983	52.3101742629152	1
STAM2	11.7611953851332	9.36129059631587	3.09890017630762	1	1	1
STAP1	2.06518052679568	1.35828784272024	1	1	92.8633276058245	1
STARD9	13.002737754704	2.45711077235784	3.56970319928049	7.85889873521907	1	21.2167232734918
STAT4	79.8280092814662	2.47378070437875	27.9588589116013	60.646085810625	7.17951490807972	86.6386861132699
STK33	2.06518052679568	1	1	1	7.17951490807972	1
STMN1	27.4585210970695	3.17325188819058	26.3153099160698	96.2432657962957	21.7603477358246	61.8048932852864
STMN3	37.8959676532166	9.58407579740482	76.0624227494299	29.3524096002349	42.6663294666998	1
STOML1	9.14243909949374	1.56280606097103	2.56731459452005	12.5481585451812	1	16.1171579743008
STRBP	10.5843964263357	3.37526960344445	7.63143949167888	1	33.6879174727309	14.6718482971713
STX2	12.0210547494914	9.77469015077763	14.3648933577059	1	1	12.1590952205595
STX7	22.5275011175195	108.58032925782	16.1380900022691	60.5043331405249	177.175844039474	22.1096615206204
STXBP2	68.5850590452148	624.973124049073	47.8197934986928	85.4801688266325	43.9092706838593	45.8469121491223
STYXL1	9.4164681748808	19.4849718293803	14.0807977947232	5.07659099154922	26.1572327044025	70.1109843452846
SULT1A1	5.49799157343207	93.8202495089341	3.64450920553655	13.5454256798961	8.5258701787394	28.2048303121306
SUOX	1	1.53991249098346	5.97983168168916	1	1	1
SUPT3H	54.7797584786048	1.64645628824193	58.5906920977332	33.034766234157	1	42.9659942383761
SUSD3	28.0385718930912	14.1642365236115	86.4041777530751	13.6896912611198	34.9743600782203	1
SUSD4	3.24909136708769	1	8.84852392571939	1	1	1
SVIL	1	30.6828600175757	10.9068216138711	7.41679660679795	1	1
SWAP70	1	13.6845735669407	3.79988128503351	8.36642823993929	130.6333990124	1
SWT1	1	6.04425425734814	3.45107651280442	1	8.3542930685788	1
SYCE1L	5.86277208982191	1	14.3047493155696	6.97360859721749	8.5258701787394	1
SYNE2	143.256735598451	3.04735548736362	88.7183794278988	171.476594384625	12.7130307467057	96.8812493325545
SYNGAP1	1	1	15.173955945941	1	7.6934404283802	1
SYNGR1	35.2922919649494	12.6787542950425	1	15.0897996256713	12.8518518518518	85.7989677329197
SYNJ1	5.99332727403742	8.97752374520971	1	1	1	29.2941459412048
SYNJ2BP	31.5184422894097	3.68247800331744	17.6466716273936	1	12.8063754427391	18.6474696170971
SYNM	8.48044366237781	1	1	1	1	1
SYNPO2L	1	2.35615286555101	10.3523794616833	6.68404658644583	1	1
SYPL1	32.8114689881432	54.1489102184608	38.6631962926596	24.9628501818921	174.850778476639	9.81729247400001
SYT11	15.6756169182417	9.00661700080171	3.31493270490627	20.1117284770783	1	36.6616906386303
SYTL2	39.2226321736259	1	3.82848625072834	77.3156911288348	6.19008693395616	64.2409106492575
SZT2	11.175572855929	9.33933874294774	3.96630280018985	1	1	24.9879961686153
TAB2	15.3881571644063	43.5781859614595	39.5562181591908	8.06349374527629	1	1
TADA1	2.34162130292986	4.02732049621388	9.217038994826	6.68404658644583	1	1
TAF5	3.6035564581218	5.0768355345131	5.74655953789714	1	1	10.7465886939571
TAF9B	3.03422378088969	5.95978049915747	9.04656813717427	8.36642823993929	1	1
TANC2	6.26448089357063	2.52368027574542	5.96546996880966	15.4057813620529	1	48.8727855793016
TANGO6	7.47951467609513	5.08719612529865	6.70439656259965	16.9205025455876	1	1
TAPT1.AS1	16.671280503507	13.5943193452	13.6610688063828	1	48.5359714866425	11.5669149891689
TBC1D31	10.4238407484564	4.37396139653476	3.09890017630762	1	1	7.26896361493518
TBC1D32	8.40074990051941	1	4.55702262977797	1	1	37.9862456917415
TBC1D4	1	8.32120965487354	21.0191899739618	1	1	1
TBC1D8	1	13.6638970928628	1	1	1	1
TBC1D9	2.71220899542409	28.5945751426773	1	1	19.9408936309898	1
TBX21	42.7065716263794	1	7.41265109567231	149.467713536075	1	211.174623610816
TC2N	92.0276206928107	3.28410542151551	50.3930195708384	52.7342191064766	1	51.8895047430367
TCEA3	5.44137012324263	1	33.8349930316516	1	1	1
TCF3	12.1826567493087	7.60222737908565	8.92506068133224	1	29.7128066139406	1
TCF4	3.72102610931329	18.453680401796	1	1	156.70984606518	30.8259297288745
TCF7	63.3311112100899	3.96493188334482	198.543141076473	28.2080589463315	37.2943657947576	39.4388699654907
TCF7L2	2.4613977024633	21.7303417953246	2.6120763866275	1	1	1
TCL1A	1	2.77199359479629	1	7.41679660679795	575.728414510988	1
TCN2	2.35604068664476	16.0900471155979	1	1	1	1
TCTEX1D2	17.8668607117131	3.59480450812851	20.5557385624889	38.8304406346187	12.377248573554	13.6449426551851
TCTN1	5.55732555051841	1.35828784272024	3.56970319928049	1	23.4115139426649	11.5669149891689
TDP1	11.6632847067449	3.1691249768674	8.07966379665111	1	15.0548137737175	1
TESPA1	9.90609453742737	2.76987822436036	81.4532881106289	21.030080369506	6.52104899930988	44.4858871432031
TET3	3.01964164625224	36.7793269448465	3.66756296782386	9.61237425933581	1	1
TFB2M	10.8869445009776	1.86873867067959	11.8157587043984	6.7934071027171	40.5286616107744	7.26896361493518
TFDP2	19.208952771529	3.33314801701045	13.9274013455503	41.0317207475556	12.8518518518518	117.292986781509
TFEC	3.72195868109351	63.9569576299777	3.13473599719922	1	27.5321011534016	1
TGFBI	18.1988998442369	162.007128792321	4.47724490931345	5.88782442934649	26.9504346697807	1
TGFBR3	32.1030938372127	3.51110536346995	3.53055646936762	43.8525454666924	1	68.2558921978812
THBS1	11.8243400216318	208.26192246307	17.2031146892013	5.07659099154922	1	5.408646237
THEM4	20.8854016917945	1.91203262887933	68.0321936036903	23.5716024161508	31.3473196383587	17.7527008126726
THEMIS	66.4118216773344	1	15.1178594057663	65.1151896781671	1	1
THOP1	9.92740717787748	1.95644845815194	3.44901157892675	15.0740010977721	9.17828664894704	1
TIAM1	8.61737240914781	49.0802445513281	21.5885159439111	5.88782442934649	1	1
TIGD2	1	6.91114912476645	1	1	1	11.5669149891689
TIGIT	64.7730039416875	2.30430110714273	38.7872750014955	40.7179622245208	1	46.4792223605072
TIMD4	8.44432772998352	1	1	1	1	1
TIMM8A	7.66678412146708	4.13185347510181	10.4488915341053	1	1	1
TIMP2	13.7021941552806	114.272732435659	6.42093565349379	1	1	5.408646237
TKTL1	1	1	4.71388725641098	1	1	23.318190441119
TLDC1	9.43203439697628	2.08116172990201	2.96317862177008	14.6266502986417	1	1
TLE1	3.57116998519006	1.35828784272024	1	24.024613899056	80.6342099121544	42.9786186644893
TLE2	3.6408776164495	1	8.71061148787315	1	7.70465973851828	1
TLR10	1	2.80934759882779	4.91775841534508	8.06349374527629	67.0025999878041	1
TLR2	15.1046152147728	118.211012006762	6.45663824023488	5.88782442934649	1	5.408646237
TLR4	3.61576931076396	66.2725548718576	6.30470208793074	4.88379679975144	1	1
TLR5	6.5478035743804	24.7424912411401	8.14244900291412	1	1	1
TLR6	8.11514142023091	14.0207251448783	5.02488991926071	5.07659099154922	24.8809129423266	1
TLR8	7.88245002960247	68.2044782968344	1	9.39595315058142	1	1
TMC4	10.6193329510073	3.33058883667476	1	9.67671430182819	1	18.1704019035505
TMED1	16.3951792725849	14.4519516953395	11.5499032466017	6.68404658644583	1	48.4508448973823
TMEM116	15.7172791300527	1.79730002320143	32.1243366047392	15.2842807800447	6.19008693395616	1
TMEM120B	13.2154335962877	4.58760332257894	20.0599078675323	45.8954401327875	1	30.7478342798358
TMEM127	16.831531259799	44.685053958732	2.6120763866275	6.97360859721749	1	42.052610692474
TMEM156	10.3336107185001	2.29307441456701	31.7595396645681	14.1598353426564	70.0025767925824	6.27442851567033
TMEM164	4.47046837165119	24.4522406613889	1	1	1	20.1234007213214
TMEM170B	4.6602819956717	69.1862988845411	6.30470208793074	10.4061873900652	1	5.408646237
TMEM176A	18.803123230195	188.393935836507	6.42093565349379	5.88782442934649	1	5.408646237
TMEM176B	26.1922545708075	384.402541645802	8.12443426242369	5.88782442934649	8.5258701787394	14.225938711
TMEM181	28.7412672872632	15.2175940970863	5.67105051384472	41.3812173076004	1	29.3591557533075
TMEM186	5.68335587826114	2.94071006034455	6.19491876737011	7.59017668263685	32.388583304834	44.2697071673737
TMEM194B	4.25685323450869	2.55515430442257	12.6819828999668	1	7.6934404283802	30.7366816836909
TMEM204	19.2516428696228	2.7490563024293	49.5970417236191	9.26227774472866	1	38.8688643485031
TMEM206	11.06613593191	6.86444385380494	1	30.8619038417179	8.642338555598	1
TMEM214	14.1174554885602	6.07689842865908	4.5603907990993	13.9830774741178	8.69526741054252	40.5124949264507
TMEM220	2.3124634150823	6.39449599965593	3.66756296782386	1	11.9289617486339	1
TMEM237	7.52204751597025	1.66043742091262	6.13603685896148	1	1	1
TMEM255A	1	1	1	9.27910519431061	1	1
TMEM260	7.90840457222063	9.41753518105124	8.91986513328416	1	19.81450197372	1
TMEM38B	7.2410025707312	4.80626274917122	5.74376984297526	14.4719616426933	22.680216802168	1
TMEM45B	1	1	7.41888375373786	6.92859598989768	1	1
TMEM53	2.97634707816848	1	1	1	30.747587075603	1
TMEM62	4.12048767473697	4.23572739820405	1	15.2996364819015	1	12.6872947418861
TMEM63A	51.2611871835296	8.47105829423606	103.967275833708	37.1606325866891	58.4943261173192	13.8827202286918
TMEM68	12.5851205612622	5.88868848246498	16.6742416299862	41.9434506130904	16.2211375892819	1
TMIGD2	1	1	16.4802093776875	1	1	160.795217133687
TMSB15B	4.98148003206366	2.26574267451427	3.16333153055706	9.12195934147154	24.1475745295731	11.673497705198
TMTC4	2.93616090271566	5.11813249743157	8.78079646738583	1	1	15.8683408418454
TNFAIP2	6.22555254026513	112.949319063108	4.9109903796572	1	1	18.634584948
TNFAIP6	1	13.5990554237673	1	1	1	1
TNFRSF11A	1	1	1	1	1	15.4959049068638
TNFRSF13B	3.46425596719582	1	1	1	84.5059524496674	1
TNFRSF13C	1	2.19019139467818	1	1	80.2596928185937	1
TNFRSF17	1	1	1	1	31.138664676983	1
TNFRSF18	1.67802034332238	1.80717416396936	11.7173832941541	70.5013007089172	19.0855322695525	275.325535992918
