NAME	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8
RPAP2	10.8794704603833	1	84.2756746651699	25.1556575092588	1	1	56.1342332777188	16.9634755679007
RPP30	23.4752067719023	17.8964585022979	12.2979031091829	5.74090930640497	50.5454422487304	12.6680668346868	1	8.98173778395033
RPPH1	28.8821681015598	18.3801206180371	1	1	1	26.6988253768553	1	1
RPS6KA5	10.0810025426807	1	18.7910617705665	13.1883819161435	1	1	1	30.0185223489567
RPTOR	10.7238428626994	1	1	1	18.8062678062678	1	1	8.34748458865109
RPUSD1	35.3587413651679	1	15.8069177919924	1	15.6507266760431	12.6680668346868	40.1389432485323	1
RPUSD2	1	1	18.7910617705665	19.8999189570292	1	1	28.9642058165548	20.5882548823725
RQCD1	14.2302586076311	1	30.4705223209174	16.9777705264063	1	1	43.0875420875421	1
RRAGC	14.3575247823599	25.0188307633184	1	1	1	46.0835797499455	1	32.6006121859992
RRAS	9.6236633321835	1	13.7032520325203	1	1	1	40.1389432485323	1
RRAS2	1	1	29.6017433350936	1	84.8077458042046	1	130.53365277077	32.3079832010294
RRP1	1	1	39.5963320696835	1	1	22.1255703904005	1	29.4464620415857
RRP12	9.4717045069468	77.5399477479949	1	1	1	32.557902142386	1	1
RRP15	16.8102766798419	1	1	14.56441788884	42.8286635248009	12.5548160473285	1	26.8097819073429
RSAD1	1	13.374552969274	13.6300899262403	11.7631040792164	1	10.6779188603283	71.6946390516248	26.0437265292495
RTKN2	1	1	1	19.8662359050338	1	1	1	1
RTN1	29.2400134203172	24.6961209450013	1	1	1	37.106296938186	1	1
RUFY1	13.5818647254704	1	1	15.2755174875089	1	150.66497380239	24.4686693264492	8.35656536676157
RUFY3	18.1781353725619	1	34.1811495690146	1	1	21.9866891695608	1	1
RUVBL1	17.7289475971148	18.495057646215	1	1	82.8712593229154	12.1368496079829	1	32.699135534367
RXRA	148.493440624256	108.710461863625	18.1892189218922	6.40248514316587	1	121.721323422392	1	1
S100A12	3443.01391326551	3770.45088793108	45.2570301696343	15.6804023726904	20.4825436408978	1756.8195017212	28.9642058165548	16.8518800329719
S100A8	17891.5369799117	29596.596366034	326.140692997986	301.526615590519	313.99115770618	5935.23859592419	382.485821115482	276.291360679938
S100A9	28543.9799012831	42533.3463537887	840.527296821596	566.71606574692	663.309821191344	8294.52901858543	474.545040405065	548.167515172023
S100B	1	1	1	22.0837022981236	1	1	326.456625913771	1
S100P	77.259285600366	145.367992244129	1	5.189710072063	1	24.109632094657	1	1
S1PR5	4.95726157499011	1	87.0626661423611	1	180.259084519518	1	182.675114410573	1
SAE1	16.8196614899012	1	25.8955104817963	18.8252497789966	52.1620668740069	1	93.3638414218078	35.8236253222645
SAMD10	1	1	1	14.4898151895319	40.2735890465216	1	41.1445202729827	1
SAMD3	1	1	124.130440980835	34.8726662996106	185.862960530546	1	233.161860839506	1
SAMD4A	4.53281989684166	37.7509558884539	1	1	1	48.7743637728728	1	1
SAP30	68.7928077501826	78.9320733782547	13.0843000773395	11.7544227563586	18.1232876712329	107.143249305823	1	8.98173778395033
SAV1	7.48971380362125	1	13.6993802702428	6.0673963717442	1	12.5548160473285	1	37.4063274421698
SCAI	1	1	26.2741280819823	1	20.4825436408978	1	29.5306704707561	1
SCAMP1	28.5162400162071	1	1	1	38.1566009852905	28.1230618890884	1	45.9674166215917
SCAMP4	8.40458697133446	1	14.2696390658174	5.1101520756268	49.9260885103453	16.4549950544016	113.661252737611	1
SCAPER	11.7280997932296	1	44.3310139667243	7.6454013822435	16.2961331375428	12.6680668346868	1	11.5984971331065
SCML1	5.30811649146993	1	1	8.12098554439934	1	1	1	17.7319211591875
SCML4	1	1	18.7910617705665	68.6847095723416	84.678672596952	1	80.283463521515	1
SCNN1A	1	1	29.1057557379311	1	1	1	1	1
SCRN1	15.2293864159586	21.5761316872428	1	1	1	9.06191551112544	1	21.8297411387899
SCYL3	1	1	1	1	20.4825436408978	12.5548160473285	1	1
SDCBP2.AS1	1	1	1	6.40248514316587	1	1	1	25.5308000112966
SDPR	55.6574817979473	96.8587635017932	24.2591046278102	23.5937641211026	1	317.254162563865	1	1
SDR42E2	14.5135135135135	1	13.6300899262403	9.16193274567417	1	21.9866891695608	40.1389432485323	1
SEC14L1	48.6130194021401	61.3838482393852	12.8136282014932	1	16.3073720303698	165.528791360858	24.4686693264492	1
SEC22A	23.6864447195515	1	37.3305084355068	13.3634415116035	1	1	1	27.6113916195708
SEC22C	5.70854129390715	25.9575721273834	85.4990461924525	29.562638050389	54.1834298548198	1	28.9642058165548	1
SEC23IP	15.3693526298151	1	1	25.1369306283514	83.7299282901967	34.1992204386204	1	18.8478519227407
SEC24A	1	32.6555872111428	16.6818466942667	1	1	29.0667294421654	31.7219662058372	1
SEC24B	11.4401367981986	62.6505720684659	13.6993802702428	22.8866272707376	1	49.1097510586493	1	16.7262376549034
SECTM1	23.1137301792413	23.8060572888159	1	1	1	27.1150639802184	1	1
SEH1L	23.6864447195515	1	15.090857851426	11.7631040792164	1	15.5619757688724	94.3433083612479	1
SEL1L3	5.30811649146993	1	18.9907887161773	8.39426205264714	17.4430413049198	1	86.8356910933315	106.129188461543
SELM	16.6548842038707	1	99.1218770810452	57.6661663389161	41.6504065040651	24.109632094657	1	59.7024573210043
SELO	4.95820139328689	61.4355541921304	1	1	1	10.318622334874	1	14.2569731678863
SELP	1	1	1	1	1	16.1607034566404	1	1
SEMA3C	13.370113805047	1	1	1	1	17.1238310222509	1	1
SEMA4A	56.451153767836	45.3284073978003	1	1	1	31.016970823274	1	1
SEMA4B	17.7243072041593	67.3096070804552	1	1	1	19.053148469093	1	16.7888088922572
SENP5	5.70013160368491	1	15.8069177919924	18.7725091389388	16.2961331375428	22.1255703904005	81.2890405459655	26.8097819073429
SERF1A	1	1	1	1	1	1	1	23.0910852266311
SERGEF	4.95820139328689	1	1	34.4446485374967	38.9247572815534	1	1	10.1610326315982
SERINC5	16.1977171590072	1	1	65.331067811344	1	22.1255703904005	1	14.2569731678863
SERPINA1	404.411025065795	389.796514292729	1	6.37721137817927	1	418.918823907104	1	11.1230968577907
SERPINB8	18.9358283729673	65.4648444976505	1	1	1	38.6716078635294	1	1
SERTAD2	14.6054421768708	25.9072206032529	1	1	1	45.5789465921462	1	1
SESN1	11.5196717862403	21.5761316872428	28.9967457966353	78.696195488876	70.1761308199664	9.06191551112544	1	142.660035667673
SESN2	1	1	26.553444097264	4.86249517188103	16.2961331375428	1	1	1
SESN3	1	39.0782508725317	12.8035882908404	31.3323919601048	1	38.2927564256155	1	24.8436889569142
SESTD1	9.6236633321835	19.102168639803	1	1	1	73.2681116040751	1	24.8554703009928
SETD1B	35.4193185845709	1	1	41.1173517666744	1	43.2511407808011	1	1
SETD3	31.9695012655439	1	11.4611264540966	15.0058896214519	1	26.6988253768553	40.1389432485323	1
SETD4	4.95820139328689	1	18.1892189218922	1	1	30.1239515377446	1	1
SETDB1	21.5590808520244	1	1	1	1	1	29.4252416145537	1
SETMAR	1	1	1	26.5066551075351	1	1	1	12.7317190487922
SEZ6	1	1	16.6818466942667	1	17.8372844827586	1	1	16.7262376549034
SFI1	1	1	1	46.0178989394589	15.6301498127341	22.3459856950151	101.773714109934	25.6960632317087
SFMBT2	5.30811649146993	1	27.6205459934857	4.81606563632893	16.2998776009792	1	41.1445202729827	1
SFXN1	13.4289660819369	1	27.2005920240588	60.5735138935491	16.3073720303698	1	27.3157894736842	1
SGK1	97.7157449958774	100.22068219911	10.1615362063911	12.6387337057728	1	135.825450429708	1	1
SGMS2	28.2738604127169	23.8060572888159	1	1	1	100.726660376769	1	1
SGPP1	1	1	10.1615362063911	1	1	14.504753673293	1	24.6801397567295
SH2B3	41.9766267663687	58.4662110562425	11.4611264540966	1	16.3073720303698	113.190026419702	1	1
SH2D1A	1	1	161.050454767201	20.1726614896952	70.923336110325	23.8049164426697	43.0875420875421	1
SH2D1B	1	1	1	1	1	1	118.938808698985	1
SH2D2A	1	1	25.7270075653997	17.1655892223823	65.2330960808585	1	120.427983794498	1
SH2D3A	1	1	45.0630736587762	24.998622675201	1	1	1	18.7550513120983
SH3BGRL2	1	18.495057646215	1	8.81372089388967	1	127.131972895868	1	1
SH3BP5.AS1	1	1	1	14.8015485126285	1	1	1	10.1610326315982
SH3TC1	45.5002983074049	22.2734273618823	1	1	1	24.8805981037464	1	11.0695808033511
SH3YL1	4.53281989684166	1	17.8078526287482	106.72776632662	1	1	29.8184438040346	11.9192954870552
SHMT1	1	1	31.6002501941161	10.5921952152289	15.6575984990619	12.6680668346868	1	1
SHMT2	9.6236633321835	1	13.7032520325203	27.23239814253	1	15.5619757688724	1	77.9750583823632
SHROOM1	8.6057195010648	1	1	13.9944673190292	1	1	1	1
SIAH1	10.0810025426807	1	12.3936742320664	1	1	19.053148469093	1	39.0236092744429
SIDT1.AS1	1	1	74.7832907910765	21.2142712755205	18.1232876712329	1	31.5250305250305	23.3302161818988
SIDT2	13.5818647254704	1	1	5.74090930640497	1	16.1607034566404	1	48.2878818482238
SIGLEC10	13.41002730206	33.6237885430681	1	1	1	20.616731558454	1	11.4634250975714
SIGLEC14	48.9723991246878	61.3620346314269	1	1	1	63.3338665807397	1	21.1994806320322
SIGLEC5	24.6969714990252	1	1	1	1	1	1	1
SIGLEC7	16.2014313320809	41.3143328148796	1	1	1	16.4549950544016	80.4596742153357	1
SIGLEC9	30.0705921253212	25.9575721273834	1	1	1	10.318622334874	1	1
SIRPA	48.2058278599675	32.8839393874788	1	1	1	53.7855689540503	1	1
SIRPB1	53.5481828044951	104.12370089008	1	1	1	96.5997291858691	1	1
SIRPG	1	1	47.076228868437	35.838757719143	1	1	1	1
SIRT5	8.6057195010648	1	1	19.3061527552705	1	12.6680668346868	29.8184438040346	1
SIT1	1	1	93.1430336304036	78.5161596701988	133.02198747898	19.053148469093	1	55.8130540630268
SKA2	5.30811649146993	1	68.060463000636	35.5192012262223	31.5922662750857	33.3018101403261	1	1
SKAP1	1	1	120.578012767122	78.2063693974115	240.07348790221	1	204.795804498344	29.3294026758649
SKP2	25.5172822453113	1	1	7.48887158523133	1	1	1	9.75511079592714
SLAMF1	1	1	1	26.2196370030082	1	1	1	1
SLAMF6	1	1	64.8172687770131	6.37721137817927	31.5922662750857	1	1	19.5684535729782
SLAMF7	4.24485690181063	24.4115278363066	21.7956616381701	1	62.0743798605381	24.3361336693736	57.7826496205894	1
SLC11A1	186.208519008596	240.116249384044	16.6818466942667	10.3031909945111	15.6301498127341	208.604634770389	41.1445202729827	1
SLC14A1	10.3370681605976	1	21.8914327610535	1	1	1	55.7410310882379	1
SLC15A3	32.4156860401703	87.2482958167913	1	11.5418511490618	1	22.1255703904005	1	10.4934305460621
SLC16A1.AS1	1	1	1	19.7349714230672	1	1	1	1
SLC16A6	10.0810025426807	1	1	1	25.6159905474596	22.1255703904005	1	1
SLC16A7	12.6686114352392	1	13.7032520325203	15.5243868298307	16.2476213710661	1	40.1389432485323	1
SLC19A1	8.90513833992095	21.5761316872428	1	7.48887158523133	1	28.371770803967	1	1
SLC1A3	14.7811341463656	1	1	1	1	15.5619757688724	1	1
SLC1A4	1	22.9934899269816	1	1	21.3252032520325	1	1	8.35656536676157
SLC1A7	1	1	1	1	125.843563085594	1	1	1
SLC20A2	1	1	32.5741880803895	1	36.5728246230986	1	27.3157894736842	1
SLC22A15	11.1050929668553	34.9379972401094	1	1	1	14.504753673293	27.3157894736842	1
SLC22A18	18.5636435701576	16.8277936055714	1	1	35.7301650119639	1	52.2557662737058	1
SLC24A4	17.6782302965169	43.28734122129	1	1	1	26.1329139147299	1	10.1610326315982
SLC25A13	37.4630911999874	18.3801206180371	1	1	1	12.6680668346868	1	9.95936926040405
SLC25A19	1	1	1	4.81606563632893	1	1	1	43.6933717362395
SLC25A20	5.30811649146993	1	11.4611264540966	17.8776371308017	60.2381537857176	1	1	11.5867157890279
SLC25A29	13.3258594444913	1	1	1	46.0369779611399	1	1	1
SLC25A38	11.5507491031863	1	28.9656517257133	8.92707094728497	15.6507266760431	1	40.1389432485323	29.4464620415857
SLC25A4	1	1	15.2207053469852	1	15.6507266760431	1	58.0377556795214	1
SLC25A42	1	1	32.3260937065908	1	16.7908034360788	1	28.9642058165548	11.5984971331065
SLC25A43	27.165719810044	1	1	1	1	1	40.1389432485323	18.934200377679
SLC25A51	1	1	1	15.2755174875089	1	1	1	1
SLC27A1	28.0177325340957	45.4712902712385	1	1	1	46.42491927306	1	16.7262376549034
SLC29A2	1	1	1	1	21.8125208125208	1	1	1
SLC29A3	1	1	1	1	1	15.5619757688724	1	1
SLC2A1	4.95726157499011	1	18.1892189218922	8.70712909441233	1	1	1	33.6681932333912
SLC2A13	10.3370681605976	1	1	14.8831336378785	1	1	1	1
SLC2A4RG	1	1	40.5359271818072	46.3971205106932	17.8372844827586	28.009507346586	62.4439324116743	1
SLC2A6	28.72265636837	47.0123206903	1	1	1	42.9337465728394	1	49.2280400588125
SLC2A9	1	1	1	1	1	29.0667294421654	1	1
SLC30A1	11.1050929668553	44.7531447572793	13.0843000773395	1	1	51.7079044733406	1	1
SLC31A2	81.6719102743102	47.2175851251225	10.4977585289872	1	1	72.4062529617406	1	1
SLC35B2	1	1	1	17.6028041572093	36.4054199456964	1	1	24.105116853867
SLC35G2	1	24.4115278363066	23.5958062183658	15.2755174875089	1	1	1	1
SLC36A4	79.5185655198335	44.7519697806114	1	14.6189963624149	16.3073720303698	82.8380924768584	1	1
SLC37A2	10.8736176935229	1	1	1	1	1	1	1
SLC37A3	22.49719325537	1	1	1	25.6159905474596	21.9866891695608	1	16.1894888736994
SLC37A4	13.4161907126893	1	27.5231613379762	1	20.4825436408978	1	1	1
SLC39A6	8.915462968277	1	1	21.568601774065	1	9.06191551112544	1	1
SLC3A2	33.3105227533328	1	12.5740740740741	49.0995914169198	70.7873028787524	19.053148469093	1	12.7317190487922
SLC40A1	60.4386524841042	17.2300775797708	1	43.398601745831	1	91.5024552619663	1	1
SLC41A1	1	1	13.6300899262403	6.0673963717442	1	1	1	26.8097819073429
SLC4A4	1	1	49.2348789540403	1	35.1401421399597	1	28.9642058165548	1
SLC51A	1	1	1	1	37.5150846614001	9.06191551112544	1	1
SLC5A6	5.30811649146993	1	1	1	17.4430413049198	1	1	1
SLC6A6	29.0936998123061	176.769312283144	31.26036182553	5.74090930640497	15.8456057007126	106.765468686888	1	1
SLC7A6	1	47.4997326265374	1	29.4076850146425	1	30.7226792255127	71.6946390516248	22.0501408865993
SLC7A6OS	9.4717045069468	1	18.9907887161773	35.1205596310818	16.2998776009792	9.06191551112544	1	30.6578356857237
SLC7A7	184.89761829915	129.636712605714	1	1	1	125.643754243043	1	27.9212079224916
SLC8A1	76.4007046047996	60.9212718318874	1	1	22.2152070604209	67.5387612398001	1	1
SLC8B1	19.4558874431073	1	14.1898280046428	27.0502628211054	1	1	1	17.7319211591875
SLC9A3R2	1	1	10.4977585289872	1	22.2152070604209	1	29.8184438040346	1
SLC9A6	1	17.201678493892	13.6300899262403	1	32.2886470056323	1	1	8.35656536676157
SLC9A7	11.1050929668553	1	1	4.86249517188103	1	1	1	26.1025359007494
SLC9A9	21.1276266673182	1	1	10.2397065500603	1	1	1	1
SLCO3A1	29.3339080559379	82.6049895685399	13.6993802702428	11.7631040792164	75.0560102883985	51.7093683950736	1	1
SLFN11	31.5552971875387	1	1	1	1	1	52.2557662737058	1
SLFN12L	1	1	1	19.1728538458514	16.7908034360788	1	1	1
SLFN13	1	1	13.1583503550238	1	1	1	55.7410310882379	1
SLFN5	19.2136451171984	1	125.645183079363	67.2483337894278	35.8585407309657	17.8372844827586	140.833813822463	1
SLX1A	14.6451846520675	1	1	18.1447684914506	1	1	31.7219662058372	1
SMAD5	17.7370825734068	77.7138795941563	17.767270288397	1	1	88.562457704578	1	9.75511079592714
SMARCAD1	4.53281989684166	1	1	1	34.6199771398386	16.4549950544016	72.2855329107604	1
SMC2	1	1	38.9553181357047	14.5820271566878	1	1	1	9.84947920814862
SMCO4	58.3687700737593	175.27150737261	13.9198966408269	13.6839167935058	1	170.706552445505	32.5556958030925	1
SMG6	1	1	42.4137010938307	5.189710072063	1	19.053148469093	1	23.7004394265369
SMIM1	1	1	10.9585723390695	9.16193274567417	21.8125208125208	12.1368496079829	1	1
SMIM13	8.6057195010648	1	26.0034562061361	1	1	1	1	1
SMKR1	1	1	18.1892189218922	1	38.2555621174406	1	40.7298371076679	1
SMN1	1	1	14.2527565733673	25.1873049434095	16.2476213710661	12.5548160473285	1	11.1230968577907
SMPD1	19.1564686042511	1	46.8876914778719	21.7927173591934	21.3252032520325	10.318622334874	31.7219662058372	1
SMPD3	1	1	27.1726532141941	1	40.0214748666887	1	1	1
SMPD4	11.1050929668553	39.385167994582	13.1583503550238	1	1	12.5548160473285	1	1
SMUG1	20.1758945273365	1	38.7444293603497	22.8793900775459	16.7908034360788	10.6779188603283	1	1
SNHG7	38.2885789803044	24.6961209450013	72.5874363650145	52.6518541033439	51.8801966534684	19.053148469093	1	292.141072760371
SNIP1	9.4717045069468	1	1	9.2692466716282	1	34.5585169640747	1	12.7317190487922
SNORD3B.2	4.53281989684166	1	1	4.86249517188103	1	47.9153024972416	52.2557662737058	1
SNRNP25	63.4352349816006	16.653861807708	1	15.6047875770803	1	26.0595697206215	1	39.2379324352706
SNRNP35	24.0423677203924	1	1	31.4854277268417	17.5431445209106	10.6779188603283	1	47.2877495008327
SNRPN	1	1	1	5.1101520756268	16.7908034360788	1	32.5556958030925	11.1230968577907
SNTB2	1	1	48.5707798635285	26.1835870038503	54.8919341182774	16.4549950544016	1	1
SNURF.1	1	1	1	9.0051232788985	1	1	40.1389432485323	1
SNX11	9.8904694167852	1	1	13.5326099203495	1	34.5081435234946	1	1
SNX15	1	1	1	6.40248514316587	1	1	1	26.1207199306671
SNX20	38.2896800966772	40.0274362877104	32.0285579757334	36.5914336487668	32.7534374839669	1	89.5934514826139	1
SNX22	1	1	1	1	1	1	1	25.1949194402516
SNX24	22.0172573415625	1	1	1	1	1	1	1
SNX27	60.887110819684	43.1011748438034	1	1	16.7908034360788	60.4153414262486	1	12.637108411302
SNX29P2	5.70854129390715	16.834560511773	32.576880063697	16.1860288534548	85.3193365347861	10.318622334874	1	143.064831130575
SNX30	38.6005650609159	16.834560511773	10.4977585289872	1	1	78.4542977127327	1	1
SNX9	1	1	1	6.91226203145323	1	1	1	23.2238242003299
SOAT1	32.7482038045433	124.132260989136	12.8136282014932	19.9523056507053	1	58.4118442374415	70.8609094543695	15.1093474426808
SOBP	1	1	1	1	1	1	1	63.4313105466882
SOCS1	9.8904694167852	1	55.4433270801015	44.2453137464848	71.4266817632159	9.06191551112544	121.195763810454	16.8518800329719
SOCS2	1	1	23.6579526093123	100.722611214902	39.6187886187886	1	29.8184438040346	1
SOCS5	1	1	13.6993802702428	1	1	10.318622334874	1	21.2461937155815
SOD2	170.078348981736	281.668044752447	18.1892189218922	23.2379217079798	1	414.865870752975	24.4686693264492	42.6191914456892
SORBS3	1	1	1	9.0051232788985	15.6575984990619	1	1	1
SORD	18.0511030759893	1	1	1	1	1	1	1
SORT1	4.95726157499011	32.4057166864359	1	14.4898151895319	1	55.667534237043	1	1
SOS2	28.5166089489983	90.6503749083222	1	7.48887158523133	1	42.1538204312569	1	8.96838146235738
SOWAHD	20.4421611274529	1	1	1	1	1	1	7.61191996932071
SOX4	104.042896365955	104.106444381846	1	17.1316341345378	1	146.323198343454	40.7298371076679	1
SP1	32.152922063499	33.1004966948418	1	4.81606563632893	1	46.6282924508367	1	1
SPARC	35.7835424623589	114.74751508718	21.3881575532074	8.92707094728497	1	311.889475869901	1	16.7262376549034
SPATA20	18.5527070496275	1	10.1615362063911	1	1	1	1	1
SPATA2L	1	1	17.8078526287482	5.74090930640497	1	9.06191551112544	1	1
SPATA5	1	1	1	18.7725091389388	35.9295554775007	1	1	1
SPATA6	11.1050929668553	1	1	1	1	16.4549950544016	1	1
SPATS2L	29.5924956898473	1	1	6.40248514316587	1	1	1	1
SPECC1	30.3833442997537	26.4026317126454	13.6993802702428	1	1	58.6956178928534	1	1
SPEF2	1	1	18.1892189218922	6.0673963717442	1	1	1	1
SPG20	28.5486886313116	35.3878208552735	1	25.5299960429048	1	10.6779188603283	1	8.34748458865109
SPI1	425.584174435489	260.797437331462	18.9907887161773	8.02197879362403	13.8205128205128	224.225606446667	1	46.1545050202627
SPIB	1	1	1	1	1	1	1	187.154102560676
SPIDR	14.5135135135135	76.2228775686636	1	8.1301247771836	1	17.8372844827586	29.8184438040346	1
SPINT1	13.9392769463006	24.6961209450013	1	15.2755174875089	1	22.1255703904005	1	1
SPINT2	97.9022074454802	1	1	50.2208761969532	1	87.5507397001401	1	70.861643157654
SPNS3	10.2729970326409	1	56.8832493196648	20.3310903985471	1	10.6779188603283	1	1
SPOCK2	4.95726157499011	1	92.1739056723887	183.52090136675	32.4674342954927	1	43.0875420875421	52.828588765906
SPON2	11.1050929668553	1	132.037215731904	11.7422924051993	468.409869847317	1	709.522701787068	1
SPOPL	43.0120293573068	50.1798613591317	1	1	1	50.7131470327428	1	8.98173778395033
SPRTN	10.0810025426807	1	11.4611264540966	15.705676137677	20.4825436408978	9.06191551112544	69.1087260895375	21.6135385346479
SPRY1	4.95820139328689	1	1	1	1	1	1	72.5974671570815
SPRYD4	1	1	1	9.06126561870213	1	1	1	1
SPRYD7	1	22.8765723786397	10.1615362063911	1	1	10.318622334874	40.7298371076679	9.95936926040405
SPSB2	1	16.653861807708	1	23.3161536306384	1	15.5619757688724	32.5556958030925	1
SPTSSB	1	1	1	8.1301247771836	1	1	141.953958391176	1
SRBD1	1	26.3678335870117	31.9106853570042	8.70712909441233	17.4430413049198	1	1	1
SRC	11.5507491031863	1	1	1	1	20.7299823458123	1	1
SRD5A3	15.8057020467922	1	1	1	1	10.318622334874	1	1
SRGAP3	4.24485690181063	22.2734273618823	1	1	1	1	1	1
SRP68	4.24485690181063	1	13.0843000773395	16.5789537363579	52.2634298111926	19.053148469093	1	1
SSFA2	37.6986245874509	53.4196455811586	1	1	16.2998776009792	49.4973411943675	1	1
SSH1	40.680678244381	1	1	1	1	28.009507346586	40.7298371076679	1
SSPN	1	1	1	1	1	1	1	27.0578078597777
ST3GAL2	4.8717670744928	16.653861807708	1	25.6269128618785	54.6516246794228	46.4719658776755	1	21.0803281186534
ST3GAL3	1	1	28.1523249225684	8.39426205264714	15.6507266760431	1	40.1389432485323	1
ST3GAL6	22.1614634387682	24.2498663132687	1	1	1	36.6875461592729	1	1
ST6GALNAC3	14.5135135135135	1	1	1	1	1	1	1
ST6GALNAC6	1	1	43.2685088891729	29.0689849050773	21.6134564643799	1	1	8.34748458865109
ST7	1	1	1	11.7422924051993	22.2152070604209	1	1	1
ST7L	1	1	18.1892189218922	1	1	1	1	8.98173778395033
STAB1	29.8346527768542	53.9100529100529	12.8035882908404	1	1	39.3672270155603	1	8.98173778395033
STAC3	21.026840367596	22.8765723786397	1	1	1	9.06191551112544	1	10.8794704603833
STAG3	4.95820139328689	1	1	6.0673963717442	17.8372844827586	1	1	50.5720331141442
STAM	10.7238428626994	1	18.7910617705665	1	1	12.6680668346868	1	1
STAMBP	11.4479151969081	40.0361348685867	1	1	1	20.616731558454	1	11.5984971331065
STAMBPL1	1	1	15.2207053469852	16.3392859971592	19.9623786407767	1	1	1
STAP1	1	1	1	1	1	1	1	81.2208445232267
STARD10	1	21.5761316872428	1	1	1	9.06191551112544	1	22.3006495890303
STARD3	38.4902683361698	22.9934899269816	1	26.8302976525458	19.8764723648444	1	75.724435600155	24.3688274600942
STAT4	1	1	105.524432516197	29.0424465989039	49.2823189633731	1	161.446457426335	8.35656536676157
STAT5A	14.0673287388872	1	1	12.2143551924662	30.3151969981238	10.318622334874	1	51.5754162824359
STIP1	1	1	39.0605913644483	46.2232452997729	34.8079843414893	1	29.8184438040346	59.16656304724
STK19	4.95820139328689	1	18.7910617705665	1	1	24.8805981037464	1	1
STK33	1	1	1	1	1	1	1	8.35656536676157
STMN1	8.91556568728619	1	30.727749269575	12.971567296282	97.0493303154453	30.1239515377446	1	12.637108411302
STMN3	19.4558874431073	1	52.0860777768216	63.559645618435	38.2102946001041	9.06191551112544	1	41.504751084645
STOM	5.70013160368491	50.8144412065059	132.833881900749	4.86249517188103	91.3326014957523	90.7173128549787	55.7410310882379	1
STOML1	1	1	1	1	22.2152070604209	1	1	1
STRN4	29.8797614149934	26.1610305958132	1	1	1	62.5522059672756	1	1
STT3A	1	16.4192493909397	1	27.0190229936047	1	1	40.7298371076679	8.35656536676157
STX2	1	1	15.2207053469852	8.12098554439934	1	9.06191551112544	1	1
STXBP2	419.221331489053	708.634286280071	66.725800385553	32.7026232990837	50.3722470424046	654.899307040121	43.0875420875421	53.3090828942809
SULF2	42.8226486569629	116.454969110605	26.95213684361	14.4898151895319	1	75.193654395673	1	45.3782354803211
SULT1A1	105.758968101027	139.326582329413	1	1	1	92.7304501828059	32.5556958030925	16.1894888736994
SULT1B1	25.8262180147494	81.8286363334048	1	1	18.1232876712329	26.6988253768553	1	1
SUMF1	13.3434715814396	51.0407594016716	10.1615362063911	6.40248514316587	31.5922662750857	1	1	1
SUOX	1	25.0188307633184	1	15.2755174875089	1	22.1255703904005	1	1
SUPT3H	1	1	51.7323497322713	61.8407015115244	17.4430413049198	9.06191551112544	58.6368876080692	1
SURF6	13.370113805047	1	39.0961394740251	28.9060560358031	16.7908034360788	12.6680668346868	1	1
SUSD3	41.5351256865205	19.7339590475655	10.9585723390695	103.76742239021	14.2865646258503	1	1	49.1853389224144
SWAP70	20.0609110232969	30.4646277144288	1	1	16.2476213710661	15.5619757688724	1	130.692374188751
SWSAP1	21.8878952196361	1	1	7.48887158523133	35.2493091111876	1	1	1
SYK	81.3012754425721	134.045245484292	1	1	1	104.519359776633	31.7219662058372	14.1399138021655
SYNE2	4.95726157499011	1	106.971771986618	103.073273997229	206.832147743544	1	131.124546629906	34.6918326428949
SYNJ2BP	4.53281989684166	1	29.4414106939704	25.8356723919799	1	1	31.7219662058372	11.9192954870552
SYPL1	68.9554735863295	39.7165946258294	47.6953906302278	31.7289853386801	17.4430413049198	57.5321741663609	1	242.371991440227
SYT11	8.90513833992095	1	1	4.86249517188103	32.8505165512804	39.4425738726186	1	1
SYT17	1	1	1	1	1	1	1	17.7319211591875
SYTL2	1	1	70.1071452349465	1	79.5956384363426	1	73.3041358664186	1
SYVN1	5.30811649146993	1	1	1	1	1	80.7864367444619	28.2112238644732
TACO1	1	1	11.4611264540966	15.4939948641298	1	9.06191551112544	43.0875420875421	11.1230968577907
TAF13	25.125113963111	46.5337038146262	1	1	1	27.1559068176326	1	1
TAF6L	18.7447015395878	1	18.9907887161773	1	1	1	1	1
TAGLN	1	1	1	1	1	12.6680668346868	1	1
TAL1	1	1	1	1	1	43.2511407808011	1	1
TAOK2	4.95820139328689	1	52.1017202830357	22.3675213675214	1	1	43.0875420875421	1
TAPBPL	1	19.7339590475655	1	28.8368034807191	112.372372478043	10.6779188603283	43.0875420875421	1
TAPT1.AS1	8.17269565859139	1	14.2696390658174	11.1347927434884	1	14.504753673293	1	40.834448597954
TARBP1	1	16.8277936055714	1	33.3568417572431	1	1	1	1
TARSL2	1	1	1	30.3547198837888	17.4430413049198	1	82.2264853360744	36.3317275285628
TBC1D10B	24.3929839738968	43.129226556585	1	1	1	18.3805378459995	1	1
TBC1D13	1	1	1	16.5592022199429	1	1	1	1
TBC1D23	5.30811649146993	1	10.4977585289872	25.6649517680645	1	1	31.5250305250305	1
TBC1D25	12.0643947776057	1	14.1482065846219	1	22.2152070604209	1	1	1
TBC1D4	1	22.2734273618823	1	33.0300217203084	1	12.6680668346868	1	1
